center_id,truck_id,ETA,actual_arrival,carrier_delay_min
C002,TRK448,2021-05-09 12:00:00,2021-05-09 13:16:00,76
C003,TRK373,2021-05-09 12:00:00,2021-05-09 13:39:00,99
C001,TRK389,2021-05-10 12:00:00,2021-05-10 11:30:00,-30
C002,TRK957,2021-05-10 11:00:00,2021-05-10 11:46:00,46
C003,TRK775,2021-05-10 10:00:00,2021-05-10 11:58:00,118
C001,TRK557,2021-05-11 09:00:00,2021-05-11 09:08:00,8
C002,TRK453,2021-05-11 10:00:00,2021-05-11 11:33:00,93
C003,TRK881,2021-05-11 08:00:00,2021-05-11 09:51:00,111
C001,TRK566,2021-05-12 10:00:00,2021-05-12 11:06:00,66
C002,TRK814,2021-05-12 08:00:00,2021-05-12 08:18:00,18
C003,TRK492,2021-05-12 07:00:00,2021-05-12 08:56:00,116
C001,TRK144,2021-05-13 07:00:00,2021-05-13 08:15:00,75
C002,TRK822,2021-05-13 08:00:00,2021-05-13 09:31:00,91
C003,TRK495,2021-05-13 12:00:00,2021-05-13 13:07:00,67
C001,TRK607,2021-05-14 11:00:00,2021-05-14 11:08:00,8
C002,TRK614,2021-05-14 06:00:00,2021-05-14 06:02:00,2
C003,TRK990,2021-05-14 10:00:00,2021-05-14 10:54:00,54
C001,TRK202,2021-05-15 06:00:00,2021-05-15 07:22:00,82
C002,TRK115,2021-05-15 10:00:00,2021-05-15 11:26:00,86
C003,TRK519,2021-05-15 11:00:00,2021-05-15 11:06:00,6
C001,TRK176,2021-05-16 12:00:00,2021-05-16 12:09:00,9
C002,TRK446,2021-05-16 09:00:00,2021-05-16 09:37:00,37
C003,TRK765,2021-05-16 10:00:00,2021-05-16 11:11:00,71
C001,TRK972,2021-05-17 06:00:00,2021-05-17 06:54:00,54
C002,TRK489,2021-05-17 11:00:00,2021-05-17 12:46:00,106
C003,TRK993,2021-05-17 08:00:00,2021-05-17 09:34:00,94
C001,TRK732,2021-05-18 10:00:00,2021-05-18 09:39:00,-21
C002,TRK746,2021-05-18 06:00:00,2021-05-18 06:30:00,30
C003,TRK332,2021-05-18 11:00:00,2021-05-18 11:43:00,43
C001,TRK544,2021-05-19 11:00:00,2021-05-19 10:53:00,-7
C002,TRK554,2021-05-19 06:00:00,2021-05-19 05:55:00,-5
C003,TRK129,2021-05-19 07:00:00,2021-05-19 07:46:00,46
C001,TRK915,2021-05-20 06:00:00,2021-05-20 06:53:00,53
C002,TRK467,2021-05-20 06:00:00,2021-05-20 06:45:00,45
C003,TRK249,2021-05-20 08:00:00,2021-05-20 09:20:00,80
C001,TRK521,2021-05-21 07:00:00,2021-05-21 08:45:00,105
C002,TRK274,2021-05-21 10:00:00,2021-05-21 10:16:00,16
C003,TRK724,2021-05-21 07:00:00,2021-05-21 06:50:00,-10
C001,TRK734,2021-05-22 12:00:00,2021-05-22 13:07:00,67
C002,TRK609,2021-05-22 11:00:00,2021-05-22 11:31:00,31
C003,TRK337,2021-05-22 10:00:00,2021-05-22 10:06:00,6
C001,TRK570,2021-05-23 09:00:00,2021-05-23 09:35:00,35
C002,TRK923,2021-05-23 08:00:00,2021-05-23 07:32:00,-28
C003,TRK793,2021-05-23 09:00:00,2021-05-23 09:43:00,43
C001,TRK175,2021-05-24 10:00:00,2021-05-24 10:10:00,10
C002,TRK701,2021-05-24 09:00:00,2021-05-24 09:58:00,58
C003,TRK806,2021-05-24 08:00:00,2021-05-24 09:18:00,78
C001,TRK965,2021-05-25 08:00:00,2021-05-25 09:26:00,86
C002,TRK493,2021-05-25 08:00:00,2021-05-25 08:20:00,20
C003,TRK209,2021-05-25 12:00:00,2021-05-25 13:33:00,93
C001,TRK685,2021-05-26 07:00:00,2021-05-26 08:07:00,67
C002,TRK402,2021-05-26 08:00:00,2021-05-26 09:57:00,117
C003,TRK122,2021-05-26 11:00:00,2021-05-26 11:45:00,45
C001,TRK381,2021-05-27 12:00:00,2021-05-27 13:11:00,71
C002,TRK985,2021-05-27 06:00:00,2021-05-27 07:54:00,114
C003,TRK720,2021-05-27 11:00:00,2021-05-27 10:42:00,-18
C001,TRK952,2021-05-28 11:00:00,2021-05-28 12:37:00,97
C002,TRK721,2021-05-28 08:00:00,2021-05-28 08:28:00,28
C003,TRK324,2021-05-28 12:00:00,2021-05-28 13:00:00,60
C001,TRK735,2021-05-29 11:00:00,2021-05-29 11:18:00,18
C002,TRK743,2021-05-29 08:00:00,2021-05-29 08:05:00,5
C003,TRK416,2021-05-29 06:00:00,2021-05-29 05:40:00,-20
C001,TRK134,2021-05-30 12:00:00,2021-05-30 13:22:00,82
C002,TRK849,2021-05-30 10:00:00,2021-05-30 11:03:00,63
C003,TRK402,2021-05-30 07:00:00,2021-05-30 06:53:00,-7
C001,TRK279,2021-05-31 08:00:00,2021-05-31 09:16:00,76
C002,TRK905,2021-05-31 07:00:00,2021-05-31 07:03:00,3
C003,TRK643,2021-05-31 10:00:00,2021-05-31 11:03:00,63
C001,TRK950,2021-06-01 10:00:00,2021-06-01 10:39:00,39
C002,TRK944,2021-06-01 07:00:00,2021-06-01 07:35:00,35
C003,TRK864,2021-06-01 09:00:00,2021-06-01 09:45:00,45
C001,TRK923,2021-06-02 12:00:00,2021-06-02 12:56:00,56
C002,TRK177,2021-06-02 06:00:00,2021-06-02 07:29:00,89
C003,TRK980,2021-06-02 07:00:00,2021-06-02 07:27:00,27
C001,TRK966,2021-06-03 11:00:00,2021-06-03 12:11:00,71
C002,TRK474,2021-06-03 12:00:00,2021-06-03 13:52:00,112
C003,TRK114,2021-06-03 06:00:00,2021-06-03 07:11:00,71
C001,TRK226,2021-06-04 08:00:00,2021-06-04 09:47:00,107
C002,TRK788,2021-06-04 09:00:00,2021-06-04 10:04:00,64
C003,TRK698,2021-06-04 11:00:00,2021-06-04 11:37:00,37
C001,TRK210,2021-06-05 09:00:00,2021-06-05 10:05:00,65
C002,TRK582,2021-06-05 11:00:00,2021-06-05 11:29:00,29
C003,TRK435,2021-06-05 06:00:00,2021-06-05 07:53:00,113
C001,TRK763,2021-06-06 10:00:00,2021-06-06 10:26:00,26
C002,TRK817,2021-06-06 06:00:00,2021-06-06 07:28:00,88
C003,TRK219,2021-06-06 08:00:00,2021-06-06 09:14:00,74
C001,TRK138,2021-06-07 07:00:00,2021-06-07 06:41:00,-19
C002,TRK218,2021-06-07 08:00:00,2021-06-07 09:36:00,96
C003,TRK650,2021-06-07 06:00:00,2021-06-07 06:30:00,30
C001,TRK564,2021-06-08 07:00:00,2021-06-08 08:09:00,69
C002,TRK529,2021-06-08 08:00:00,2021-06-08 09:48:00,108
C003,TRK524,2021-06-08 10:00:00,2021-06-08 10:09:00,9
C001,TRK953,2021-06-09 11:00:00,2021-06-09 10:55:00,-5
C002,TRK386,2021-06-09 09:00:00,2021-06-09 10:14:00,74
C003,TRK322,2021-06-09 06:00:00,2021-06-09 07:04:00,64
C001,TRK341,2021-06-10 09:00:00,2021-06-10 10:23:00,83
C002,TRK201,2021-06-10 12:00:00,2021-06-10 13:02:00,62
C003,TRK657,2021-06-10 11:00:00,2021-06-10 12:04:00,64
C001,TRK162,2021-06-11 11:00:00,2021-06-11 12:01:00,61
C002,TRK294,2021-06-11 09:00:00,2021-06-11 09:40:00,40
C003,TRK193,2021-06-11 06:00:00,2021-06-11 07:26:00,86
C001,TRK757,2021-06-12 11:00:00,2021-06-12 11:24:00,24
C002,TRK151,2021-06-12 11:00:00,2021-06-12 10:35:00,-25
C003,TRK349,2021-06-12 12:00:00,2021-06-12 12:55:00,55
C001,TRK310,2021-06-13 07:00:00,2021-06-13 08:54:00,114
C002,TRK312,2021-06-13 06:00:00,2021-06-13 07:51:00,111
C003,TRK932,2021-06-13 10:00:00,2021-06-13 10:25:00,25
C001,TRK436,2021-06-14 12:00:00,2021-06-14 12:29:00,29
C002,TRK907,2021-06-14 12:00:00,2021-06-14 12:07:00,7
C003,TRK383,2021-06-14 10:00:00,2021-06-14 09:30:00,-30
C001,TRK233,2021-06-15 12:00:00,2021-06-15 12:07:00,7
C002,TRK917,2021-06-15 10:00:00,2021-06-15 10:34:00,34
C003,TRK776,2021-06-15 07:00:00,2021-06-15 06:58:00,-2
C001,TRK234,2021-06-16 12:00:00,2021-06-16 11:36:00,-24
C002,TRK908,2021-06-16 06:00:00,2021-06-16 07:01:00,61
C003,TRK702,2021-06-16 12:00:00,2021-06-16 12:30:00,30
C001,TRK278,2021-06-17 08:00:00,2021-06-17 07:34:00,-26
C002,TRK229,2021-06-17 08:00:00,2021-06-17 07:43:00,-17
C003,TRK638,2021-06-17 11:00:00,2021-06-17 12:17:00,77
C001,TRK587,2021-06-18 06:00:00,2021-06-18 05:46:00,-14
C002,TRK625,2021-06-18 09:00:00,2021-06-18 10:02:00,62
C003,TRK562,2021-06-18 10:00:00,2021-06-18 09:57:00,-3
C001,TRK729,2021-06-19 10:00:00,2021-06-19 10:26:00,26
C002,TRK408,2021-06-19 06:00:00,2021-06-19 07:43:00,103
C003,TRK162,2021-06-19 09:00:00,2021-06-19 08:37:00,-23
C001,TRK536,2021-06-20 09:00:00,2021-06-20 10:12:00,72
C002,TRK602,2021-06-20 11:00:00,2021-06-20 10:57:00,-3
C003,TRK175,2021-06-20 11:00:00,2021-06-20 12:23:00,83
C001,TRK722,2021-06-21 06:00:00,2021-06-21 06:52:00,52
C002,TRK229,2021-06-21 07:00:00,2021-06-21 06:46:00,-14
C003,TRK661,2021-06-21 08:00:00,2021-06-21 09:59:00,119
C001,TRK490,2021-06-22 11:00:00,2021-06-22 11:53:00,53
C002,TRK401,2021-06-22 10:00:00,2021-06-22 11:45:00,105
C003,TRK719,2021-06-22 09:00:00,2021-06-22 10:39:00,99
C001,TRK912,2021-06-23 09:00:00,2021-06-23 08:55:00,-5
C002,TRK973,2021-06-23 11:00:00,2021-06-23 10:59:00,-1
C003,TRK838,2021-06-23 11:00:00,2021-06-23 12:51:00,111
C001,TRK540,2021-06-24 12:00:00,2021-06-24 12:25:00,25
C002,TRK523,2021-06-24 09:00:00,2021-06-24 09:28:00,28
C003,TRK508,2021-06-24 08:00:00,2021-06-24 09:26:00,86
C001,TRK420,2021-06-25 09:00:00,2021-06-25 08:54:00,-6
C002,TRK781,2021-06-25 09:00:00,2021-06-25 09:50:00,50
C003,TRK256,2021-06-25 08:00:00,2021-06-25 09:05:00,65
C001,TRK168,2021-06-26 11:00:00,2021-06-26 12:31:00,91
C002,TRK195,2021-06-26 06:00:00,2021-06-26 05:51:00,-9
C003,TRK862,2021-06-26 09:00:00,2021-06-26 08:54:00,-6
C001,TRK931,2021-06-27 11:00:00,2021-06-27 12:05:00,65
C002,TRK161,2021-06-27 07:00:00,2021-06-27 08:52:00,112
C003,TRK675,2021-06-27 10:00:00,2021-06-27 11:53:00,113
C001,TRK520,2021-06-28 08:00:00,2021-06-28 08:01:00,1
C002,TRK988,2021-06-28 08:00:00,2021-06-28 09:18:00,78
C003,TRK394,2021-06-28 11:00:00,2021-06-28 10:43:00,-17
C001,TRK460,2021-06-29 10:00:00,2021-06-29 10:49:00,49
C002,TRK619,2021-06-29 06:00:00,2021-06-29 07:57:00,117
C003,TRK772,2021-06-29 07:00:00,2021-06-29 07:09:00,9
C001,TRK967,2021-06-30 09:00:00,2021-06-30 09:27:00,27
C002,TRK965,2021-06-30 06:00:00,2021-06-30 06:59:00,59
C003,TRK217,2021-06-30 10:00:00,2021-06-30 11:04:00,64
C001,TRK687,2021-07-01 12:00:00,2021-07-01 12:41:00,41
C002,TRK965,2021-07-01 07:00:00,2021-07-01 08:19:00,79
C003,TRK126,2021-07-01 10:00:00,2021-07-01 11:52:00,112
C001,TRK129,2021-07-02 10:00:00,2021-07-02 10:38:00,38
C002,TRK819,2021-07-02 07:00:00,2021-07-02 07:39:00,39
C003,TRK447,2021-07-02 12:00:00,2021-07-02 12:49:00,49
C001,TRK285,2021-07-03 08:00:00,2021-07-03 07:31:00,-29
C002,TRK679,2021-07-03 12:00:00,2021-07-03 12:06:00,6
C003,TRK171,2021-07-03 11:00:00,2021-07-03 12:12:00,72
C001,TRK193,2021-07-04 07:00:00,2021-07-04 06:37:00,-23
C002,TRK320,2021-07-04 11:00:00,2021-07-04 12:45:00,105
C003,TRK564,2021-07-04 09:00:00,2021-07-04 10:17:00,77
C001,TRK478,2021-07-05 08:00:00,2021-07-05 08:10:00,10
C002,TRK895,2021-07-05 08:00:00,2021-07-05 08:53:00,53
C003,TRK153,2021-07-05 10:00:00,2021-07-05 09:51:00,-9
C001,TRK872,2021-07-06 07:00:00,2021-07-06 07:10:00,10
C002,TRK790,2021-07-06 10:00:00,2021-07-06 09:42:00,-18
C003,TRK553,2021-07-06 06:00:00,2021-07-06 06:39:00,39
C001,TRK597,2021-07-07 11:00:00,2021-07-07 12:18:00,78
C002,TRK524,2021-07-07 10:00:00,2021-07-07 11:23:00,83
C003,TRK873,2021-07-07 08:00:00,2021-07-07 08:25:00,25
C001,TRK453,2021-07-08 10:00:00,2021-07-08 09:59:00,-1
C002,TRK390,2021-07-08 09:00:00,2021-07-08 08:58:00,-2
C003,TRK639,2021-07-08 11:00:00,2021-07-08 12:34:00,94
C001,TRK146,2021-07-09 11:00:00,2021-07-09 11:48:00,48
C002,TRK713,2021-07-09 07:00:00,2021-07-09 08:11:00,71
C003,TRK309,2021-07-09 06:00:00,2021-07-09 05:31:00,-29
C001,TRK885,2021-07-10 08:00:00,2021-07-10 08:24:00,24
C002,TRK396,2021-07-10 07:00:00,2021-07-10 07:35:00,35
C003,TRK107,2021-07-10 08:00:00,2021-07-10 08:00:00,0
C001,TRK279,2021-07-11 09:00:00,2021-07-11 10:20:00,80
C002,TRK645,2021-07-11 07:00:00,2021-07-11 08:07:00,67
C003,TRK612,2021-07-11 11:00:00,2021-07-11 11:28:00,28
C001,TRK173,2021-07-12 10:00:00,2021-07-12 11:00:00,60
C002,TRK546,2021-07-12 09:00:00,2021-07-12 08:40:00,-20
C003,TRK179,2021-07-12 06:00:00,2021-07-12 07:27:00,87
C001,TRK689,2021-07-13 12:00:00,2021-07-13 12:50:00,50
C002,TRK514,2021-07-13 09:00:00,2021-07-13 10:56:00,116
C003,TRK396,2021-07-13 11:00:00,2021-07-13 12:16:00,76
C001,TRK121,2021-07-14 06:00:00,2021-07-14 07:13:00,73
C002,TRK920,2021-07-14 08:00:00,2021-07-14 08:13:00,13
C003,TRK951,2021-07-14 10:00:00,2021-07-14 11:27:00,87
C001,TRK190,2021-07-15 11:00:00,2021-07-15 12:02:00,62
C002,TRK349,2021-07-15 09:00:00,2021-07-15 08:57:00,-3
C003,TRK510,2021-07-15 09:00:00,2021-07-15 11:00:00,120
C001,TRK505,2021-07-16 10:00:00,2021-07-16 09:50:00,-10
C002,TRK863,2021-07-16 12:00:00,2021-07-16 12:49:00,49
C003,TRK441,2021-07-16 08:00:00,2021-07-16 08:26:00,26
C001,TRK178,2021-07-17 12:00:00,2021-07-17 12:13:00,13
C002,TRK643,2021-07-17 10:00:00,2021-07-17 09:59:00,-1
C003,TRK894,2021-07-17 10:00:00,2021-07-17 10:19:00,19
C001,TRK844,2021-07-18 08:00:00,2021-07-18 08:59:00,59
C002,TRK341,2021-07-18 12:00:00,2021-07-18 12:07:00,7
C003,TRK362,2021-07-18 06:00:00,2021-07-18 06:07:00,7
C001,TRK716,2021-07-19 07:00:00,2021-07-19 07:14:00,14
C002,TRK281,2021-07-19 07:00:00,2021-07-19 06:49:00,-11
C003,TRK575,2021-07-19 12:00:00,2021-07-19 13:36:00,96
C001,TRK878,2021-07-20 12:00:00,2021-07-20 13:54:00,114
C002,TRK797,2021-07-20 10:00:00,2021-07-20 11:24:00,84
C003,TRK984,2021-07-20 10:00:00,2021-07-20 10:52:00,52
C001,TRK254,2021-07-21 11:00:00,2021-07-21 11:50:00,50
C002,TRK580,2021-07-21 09:00:00,2021-07-21 08:47:00,-13
C003,TRK915,2021-07-21 09:00:00,2021-07-21 09:47:00,47
C001,TRK460,2021-07-22 08:00:00,2021-07-22 07:44:00,-16
C002,TRK417,2021-07-22 10:00:00,2021-07-22 09:48:00,-12
C003,TRK138,2021-07-22 09:00:00,2021-07-22 10:25:00,85
C001,TRK951,2021-07-23 06:00:00,2021-07-23 07:04:00,64
C002,TRK760,2021-07-23 08:00:00,2021-07-23 07:49:00,-11
C003,TRK729,2021-07-23 12:00:00,2021-07-23 11:53:00,-7
C001,TRK493,2021-07-24 10:00:00,2021-07-24 11:39:00,99
C002,TRK667,2021-07-24 09:00:00,2021-07-24 10:58:00,118
C003,TRK560,2021-07-24 12:00:00,2021-07-24 11:40:00,-20
C001,TRK767,2021-07-25 12:00:00,2021-07-25 13:56:00,116
C002,TRK719,2021-07-25 07:00:00,2021-07-25 07:52:00,52
C003,TRK254,2021-07-25 09:00:00,2021-07-25 10:38:00,98
C001,TRK205,2021-07-26 06:00:00,2021-07-26 07:25:00,85
C002,TRK831,2021-07-26 12:00:00,2021-07-26 12:57:00,57
C003,TRK761,2021-07-26 06:00:00,2021-07-26 07:39:00,99
C001,TRK353,2021-07-27 07:00:00,2021-07-27 06:40:00,-20
C002,TRK549,2021-07-27 11:00:00,2021-07-27 12:22:00,82
C003,TRK724,2021-07-27 10:00:00,2021-07-27 11:43:00,103
C001,TRK481,2021-07-28 07:00:00,2021-07-28 08:03:00,63
C002,TRK518,2021-07-28 08:00:00,2021-07-28 09:09:00,69
C003,TRK795,2021-07-28 12:00:00,2021-07-28 12:56:00,56
C001,TRK908,2021-07-29 10:00:00,2021-07-29 09:43:00,-17
C002,TRK167,2021-07-29 11:00:00,2021-07-29 11:55:00,55
C003,TRK671,2021-07-29 08:00:00,2021-07-29 07:54:00,-6
C001,TRK390,2021-07-30 11:00:00,2021-07-30 12:08:00,68
C002,TRK441,2021-07-30 08:00:00,2021-07-30 08:08:00,8
C003,TRK779,2021-07-30 06:00:00,2021-07-30 07:59:00,119
C001,TRK417,2021-07-31 07:00:00,2021-07-31 07:59:00,59
C002,TRK232,2021-07-31 11:00:00,2021-07-31 12:10:00,70
C003,TRK417,2021-07-31 10:00:00,2021-07-31 09:51:00,-9
C001,TRK758,2021-08-01 10:00:00,2021-08-01 11:06:00,66
C002,TRK932,2021-08-01 12:00:00,2021-08-01 12:54:00,54
C003,TRK195,2021-08-01 07:00:00,2021-08-01 08:44:00,104
C001,TRK620,2021-08-02 11:00:00,2021-08-02 12:18:00,78
C002,TRK471,2021-08-02 08:00:00,2021-08-02 07:34:00,-26
C003,TRK319,2021-08-02 08:00:00,2021-08-02 08:16:00,16
C001,TRK296,2021-08-03 08:00:00,2021-08-03 09:34:00,94
C002,TRK258,2021-08-03 07:00:00,2021-08-03 07:05:00,5
C003,TRK964,2021-08-03 06:00:00,2021-08-03 06:45:00,45
C001,TRK619,2021-08-04 12:00:00,2021-08-04 11:55:00,-5
C002,TRK955,2021-08-04 12:00:00,2021-08-04 13:48:00,108
C003,TRK138,2021-08-04 11:00:00,2021-08-04 12:44:00,104
C001,TRK997,2021-08-05 11:00:00,2021-08-05 11:56:00,56
C002,TRK711,2021-08-05 12:00:00,2021-08-05 12:03:00,3
C003,TRK266,2021-08-05 09:00:00,2021-08-05 09:09:00,9
C001,TRK838,2021-08-06 07:00:00,2021-08-06 07:12:00,12
C002,TRK520,2021-08-06 09:00:00,2021-08-06 08:41:00,-19
C003,TRK554,2021-08-06 08:00:00,2021-08-06 08:30:00,30
C001,TRK870,2021-08-07 10:00:00,2021-08-07 10:42:00,42
C002,TRK339,2021-08-07 11:00:00,2021-08-07 12:24:00,84
C003,TRK416,2021-08-07 10:00:00,2021-08-07 10:31:00,31
C001,TRK955,2021-08-08 12:00:00,2021-08-08 13:30:00,90
C002,TRK794,2021-08-08 07:00:00,2021-08-08 08:04:00,64
C003,TRK572,2021-08-08 10:00:00,2021-08-08 11:22:00,82
C001,TRK896,2021-08-09 12:00:00,2021-08-09 12:42:00,42
C002,TRK640,2021-08-09 09:00:00,2021-08-09 10:38:00,98
C003,TRK936,2021-08-09 09:00:00,2021-08-09 09:11:00,11
C001,TRK993,2021-08-10 07:00:00,2021-08-10 07:05:00,5
C002,TRK756,2021-08-10 08:00:00,2021-08-10 07:43:00,-17
C003,TRK667,2021-08-10 09:00:00,2021-08-10 10:05:00,65
C001,TRK971,2021-08-11 06:00:00,2021-08-11 07:42:00,102
C002,TRK185,2021-08-11 06:00:00,2021-08-11 06:42:00,42
C003,TRK379,2021-08-11 12:00:00,2021-08-11 12:11:00,11
C001,TRK250,2021-08-12 09:00:00,2021-08-12 10:41:00,101
C002,TRK193,2021-08-12 12:00:00,2021-08-12 13:21:00,81
C003,TRK457,2021-08-12 07:00:00,2021-08-12 08:25:00,85
C001,TRK154,2021-08-13 06:00:00,2021-08-13 07:16:00,76
C002,TRK482,2021-08-13 09:00:00,2021-08-13 10:38:00,98
C003,TRK183,2021-08-13 07:00:00,2021-08-13 08:08:00,68
C001,TRK128,2021-08-14 08:00:00,2021-08-14 08:27:00,27
C002,TRK959,2021-08-14 08:00:00,2021-08-14 07:55:00,-5
C003,TRK910,2021-08-14 11:00:00,2021-08-14 11:55:00,55
C001,TRK139,2021-08-15 07:00:00,2021-08-15 07:05:00,5
C002,TRK812,2021-08-15 08:00:00,2021-08-15 09:30:00,90
C003,TRK877,2021-08-15 12:00:00,2021-08-15 12:05:00,5
C001,TRK559,2021-08-16 11:00:00,2021-08-16 12:30:00,90
C002,TRK181,2021-08-16 10:00:00,2021-08-16 09:31:00,-29
C003,TRK320,2021-08-16 06:00:00,2021-08-16 06:35:00,35
C001,TRK661,2021-08-17 12:00:00,2021-08-17 12:08:00,8
C002,TRK533,2021-08-17 11:00:00,2021-08-17 12:45:00,105
C003,TRK343,2021-08-17 06:00:00,2021-08-17 06:43:00,43
C001,TRK148,2021-08-18 08:00:00,2021-08-18 08:01:00,1
C002,TRK754,2021-08-18 07:00:00,2021-08-18 08:17:00,77
C003,TRK164,2021-08-18 12:00:00,2021-08-18 13:27:00,87
C001,TRK711,2021-08-19 06:00:00,2021-08-19 07:37:00,97
C002,TRK747,2021-08-19 10:00:00,2021-08-19 09:34:00,-26
C003,TRK347,2021-08-19 10:00:00,2021-08-19 11:57:00,117
C001,TRK398,2021-08-20 11:00:00,2021-08-20 11:06:00,6
C002,TRK729,2021-08-20 09:00:00,2021-08-20 08:30:00,-30
C003,TRK684,2021-08-20 08:00:00,2021-08-20 08:31:00,31
C001,TRK780,2021-08-21 09:00:00,2021-08-21 09:17:00,17
C002,TRK636,2021-08-21 11:00:00,2021-08-21 10:51:00,-9
C003,TRK638,2021-08-21 08:00:00,2021-08-21 07:47:00,-13
C001,TRK905,2021-08-22 10:00:00,2021-08-22 11:39:00,99
C002,TRK120,2021-08-22 10:00:00,2021-08-22 11:51:00,111
C003,TRK144,2021-08-22 09:00:00,2021-08-22 10:30:00,90
C001,TRK482,2021-08-23 11:00:00,2021-08-23 12:09:00,69
C002,TRK465,2021-08-23 08:00:00,2021-08-23 07:34:00,-26
C003,TRK453,2021-08-23 12:00:00,2021-08-23 11:47:00,-13
C001,TRK890,2021-08-24 07:00:00,2021-08-24 06:56:00,-4
C002,TRK236,2021-08-24 10:00:00,2021-08-24 10:55:00,55
C003,TRK659,2021-08-24 06:00:00,2021-08-24 07:00:00,60
C001,TRK950,2021-08-25 08:00:00,2021-08-25 08:14:00,14
C002,TRK812,2021-08-25 12:00:00,2021-08-25 13:28:00,88
C003,TRK930,2021-08-25 09:00:00,2021-08-25 09:16:00,16
C001,TRK833,2021-08-26 07:00:00,2021-08-26 06:46:00,-14
C002,TRK137,2021-08-26 12:00:00,2021-08-26 13:27:00,87
C003,TRK144,2021-08-26 08:00:00,2021-08-26 08:21:00,21
C001,TRK142,2021-08-27 12:00:00,2021-08-27 12:21:00,21
C002,TRK627,2021-08-27 08:00:00,2021-08-27 08:49:00,49
C003,TRK584,2021-08-27 09:00:00,2021-08-27 10:49:00,109
C001,TRK871,2021-08-28 08:00:00,2021-08-28 07:39:00,-21
C002,TRK392,2021-08-28 11:00:00,2021-08-28 11:18:00,18
C003,TRK986,2021-08-28 08:00:00,2021-08-28 07:42:00,-18
C001,TRK379,2021-08-29 11:00:00,2021-08-29 11:54:00,54
C002,TRK547,2021-08-29 06:00:00,2021-08-29 07:04:00,64
C003,TRK495,2021-08-29 09:00:00,2021-08-29 10:22:00,82
C001,TRK608,2021-08-30 08:00:00,2021-08-30 08:17:00,17
C002,TRK476,2021-08-30 11:00:00,2021-08-30 12:37:00,97
C003,TRK373,2021-08-30 12:00:00,2021-08-30 13:42:00,102
C001,TRK844,2021-08-31 12:00:00,2021-08-31 11:51:00,-9
C002,TRK540,2021-08-31 09:00:00,2021-08-31 08:50:00,-10
C003,TRK658,2021-08-31 10:00:00,2021-08-31 10:16:00,16
C001,TRK205,2021-09-01 08:00:00,2021-09-01 08:52:00,52
C002,TRK776,2021-09-01 06:00:00,2021-09-01 06:53:00,53
C003,TRK556,2021-09-01 08:00:00,2021-09-01 08:48:00,48
C001,TRK270,2021-09-02 10:00:00,2021-09-02 11:19:00,79
C002,TRK459,2021-09-02 11:00:00,2021-09-02 12:23:00,83
C003,TRK844,2021-09-02 09:00:00,2021-09-02 08:40:00,-20
C001,TRK729,2021-09-03 12:00:00,2021-09-03 13:00:00,60
C002,TRK754,2021-09-03 09:00:00,2021-09-03 09:40:00,40
C003,TRK176,2021-09-03 12:00:00,2021-09-03 11:44:00,-16
C001,TRK472,2021-09-04 11:00:00,2021-09-04 12:13:00,73
C002,TRK131,2021-09-04 10:00:00,2021-09-04 10:10:00,10
C003,TRK135,2021-09-04 07:00:00,2021-09-04 08:22:00,82
C001,TRK341,2021-09-05 07:00:00,2021-09-05 06:47:00,-13
C002,TRK470,2021-09-05 12:00:00,2021-09-05 13:03:00,63
C003,TRK133,2021-09-05 09:00:00,2021-09-05 10:55:00,115
C001,TRK795,2021-09-06 10:00:00,2021-09-06 10:09:00,9
C002,TRK480,2021-09-06 09:00:00,2021-09-06 10:04:00,64
C003,TRK687,2021-09-06 09:00:00,2021-09-06 08:49:00,-11
C001,TRK475,2021-09-07 07:00:00,2021-09-07 08:45:00,105
C002,TRK765,2021-09-07 09:00:00,2021-09-07 09:50:00,50
C003,TRK216,2021-09-07 08:00:00,2021-09-07 08:33:00,33
C001,TRK611,2021-09-08 06:00:00,2021-09-08 06:17:00,17
C002,TRK675,2021-09-08 10:00:00,2021-09-08 11:09:00,69
C003,TRK893,2021-09-08 06:00:00,2021-09-08 06:37:00,37
C001,TRK319,2021-09-09 08:00:00,2021-09-09 09:24:00,84
C002,TRK810,2021-09-09 10:00:00,2021-09-09 10:43:00,43
C003,TRK225,2021-09-09 09:00:00,2021-09-09 09:21:00,21
C001,TRK562,2021-09-10 07:00:00,2021-09-10 06:48:00,-12
C002,TRK189,2021-09-10 07:00:00,2021-09-10 08:23:00,83
C003,TRK783,2021-09-10 12:00:00,2021-09-10 12:51:00,51
C001,TRK663,2021-09-11 08:00:00,2021-09-11 07:46:00,-14
C002,TRK407,2021-09-11 10:00:00,2021-09-11 10:44:00,44
C003,TRK828,2021-09-11 12:00:00,2021-09-11 12:10:00,10
C001,TRK912,2021-09-12 11:00:00,2021-09-12 11:14:00,14
C002,TRK329,2021-09-12 08:00:00,2021-09-12 09:40:00,100
C003,TRK911,2021-09-12 06:00:00,2021-09-12 06:21:00,21
C001,TRK909,2021-09-13 07:00:00,2021-09-13 07:30:00,30
C002,TRK469,2021-09-13 09:00:00,2021-09-13 08:36:00,-24
C003,TRK477,2021-09-13 10:00:00,2021-09-13 11:56:00,116
C001,TRK232,2021-09-14 09:00:00,2021-09-14 10:51:00,111
C002,TRK167,2021-09-14 10:00:00,2021-09-14 09:52:00,-8
